asin,title,category,price,image_url,amazon_url,features,description,slug
B01N0BZQQO,"PetArmor Plus Flea and Tick Prevention for Cats over 1.5 lbs, Cat Flea and Tick Treatment, 6 Doses, Waterproof Topical, Fast Acting",Health,40.00,https://m.media-amazon.com/images/I/71fMs-6cH1L._AC_UL320_.jpg,https://www.amazon.com/dp/B01N0BZQQO?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"PetArmor Plus Flea and Tick Prevention for Cats over 1.5 lbs, Cat Flea and Tick Treatment, 6 Doses, Waterproof Topical, Fast Acting — a top-rated health pick for cat parents. Order on Amazon with fast shipping.",petarmor-plus-flea-and-tick-prevention-for-cats-over-1-5-lbs-cat-flea-and-tick-t
B0H2VWWRJT,"tomxcute Cat Desk Bed 360° Rotation & Height Adjustable, Office Cat Bed 45 lbs Support - Integrated Die Cast Arm for Stability, Hammock for Desk with Wooden Base Removable Washable",Beds,45.99,https://m.media-amazon.com/images/I/71mtaYwH4cL._AC_SL1500_.jpg,https://www.amazon.com/dp/B0H2VWWRJT?tag=captaincatnip-20,"Space-Saving Solution: Designed specifically for small spaces, this cat hammock for desk mounts directly onto your desk or tabletop, keeping your beloved cat close by while freeing up valuable floor and desk space. You can enjoy uninterrupted time with your cat, achieving the perfect balance between work and bonding in one place.|Safe and Sturdy Design: This cat desk bed is crafted using a high-strength, one-piece die-cast metal process and can support up to 45 pounds. Tomxcute team conducted over 8,000 simulated cat-jumping tests on this cat bed, and the results showed that it remained stable at all times, without loosening or breaking. Tomxcute recommends securing the cat bed to a sturdy tabletop for maximum stability.|360° Rotating Mount: This office cat bed features a sturdy 360° rotating mount that easily clips onto any tabletop. Its flexible positioning adapts perfectly to different spaces, allowing your beloved cat to use it whenever they please.|All-Around Care: The cat desk perch is covered in soft, comfortable plush fabric. The wooden base provides strong support while ensuring your cat never feels any hardness or discomfort. The circular design perfectly accommodates a cat’s natural curled posture, supporting joints and the spine so your cat can enjoy the ultimate comfort during naps on this tabletop cat bed. It provides comprehensive care for your cat’s safety and well-being.|Easy Cleaning: Maintain a fresh and hygienic space for your cat with ease. This cat bed desk mount features a quick-release, machine-washable cover that can be removed in seconds—simply toss it in the washing machine to eliminate odors, fur, and dirt. No tedious cleaning, no lingering odors. Spend less time on chores and more time enjoying the perfectly clean sanctuary your feline friend deserves.","Space-Saving Solution: Designed specifically for small spaces, this cat hammock for desk mounts directly onto your desk or tabletop, keeping your beloved cat close by while freeing up valuable floor and desk space. You can enjoy uninterrupted time with your cat, achieving the perfect balance between work and bonding in one place. Safe and Sturdy Design: This cat desk bed is crafted using a high-strength, one-piece die-cast metal process and can support up to 45 pounds. Tomxcute team conducted over 8,000 simulated cat-jumping tests on this cat bed, and the results showed that it remained stable",tomxcute-cat-desk-bed-360-rotation-height-adjustable-office-cat-bed-45-lbs-suppo
B004JLTJW6,"World's Best Cat Litter, Multiple Cat, Unscented, Odor Control, 8 lb Bag | Controls tough multi-cat odors and lasts 2x longer; natural corn litter, quick clumping, flushable, 99% dust free",Litter,10.45,https://m.media-amazon.com/images/I/716mCML+goL._AC_UL320_.jpg,https://www.amazon.com/dp/B004JLTJW6?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"World's Best Cat Litter, Multiple Cat, Unscented, Odor Control, 8 lb Bag | Controls tough multi-cat odors and lasts 2x longer; natural corn litter, quick clumping, flushable, 99% dust free — a top-rated litter pick for cat parents. Order on Amazon with fast shipping.",world-s-best-cat-litter-multiple-cat-unscented-odor-control-8-lb-bag-controls-to
B0BLY12NPD,"Sheba Perfect Portions Kitten Wet Food, Pate Cat Food Wet Entree, Chicken Recipe and Salmon Recipe, 2.6 oz. Twin-Pack Trays (12 Count, 24 Servings) (Pack of 2)",Food,25.14,https://m.media-amazon.com/images/I/71NprkjnmWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLY12NPD?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Sheba Perfect Portions Kitten Wet Food, Pate Cat Food Wet Entree, Chicken Recipe and Salmon Recipe, 2.6 oz. Twin-Pack Trays (12 Count, 24 Servings) (Pack of 2) — a top-rated food pick for cat parents. Order on Amazon with fast shipping.",sheba-perfect-portions-kitten-wet-food-pate-cat-food-wet-entree-chicken-recipe-a
B008COEV4M,"Temptations Classic Crunchy and Soft Cat Treats Feline Favorites Variety Pack, 3 oz. Pouches (Pack of 4)",Treats,11.16,https://m.media-amazon.com/images/I/81f8WvNk0FL._AC_UL320_.jpg,https://www.amazon.com/dp/B008COEV4M?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Temptations Classic Crunchy and Soft Cat Treats Feline Favorites Variety Pack, 3 oz. Pouches (Pack of 4) — a top-rated treats pick for cat parents. Order on Amazon with fast shipping.",temptations-classic-crunchy-and-soft-cat-treats-feline-favorites-variety-pack-3
B0DF7H6SGZ,"ANDOLL HOME Automatic Cat Feeder, 4L Cat Food Dispenser with 10s Voice Recorder, Pet Feeder up to 8 Meals per Day, Timed Dog Feeder with Dry Food Sealed Ring",Feeders,31.99,https://m.media-amazon.com/images/I/61jan--2yZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DF7H6SGZ?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"ANDOLL HOME Automatic Cat Feeder, 4L Cat Food Dispenser with 10s Voice Recorder, Pet Feeder up to 8 Meals per Day, Timed Dog Feeder with Dry Food Sealed Ring — a top-rated feeders pick for cat parents. Order on Amazon with fast shipping.",andoll-home-automatic-cat-feeder-4l-cat-food-dispenser-with-10s-voice-recorder-p
B00OP6SVJW,"Amazon Basics Sturdy Portable 2-Door Top-Load Hard-Sided Pet Travel Carrier with Secure Ventilation, Handle, Front & Top Entry for Dogs, Cats, 22.8""L x 15""W x 13""H, Gray & Blue",Carriers,49.99,https://m.media-amazon.com/images/I/71KLUcxRWML._AC_UL320_.jpg,https://www.amazon.com/dp/B00OP6SVJW?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Amazon Basics Sturdy Portable 2-Door Top-Load Hard-Sided Pet Travel Carrier with Secure Ventilation, Handle, Front & Top Entry for Dogs, Cats, 22.8""L x 15""W x 13""H, Gray & Blue — a top-rated carriers pick for cat parents. Order on Amazon with fast shipping.",amazon-basics-sturdy-portable-2-door-top-load-hard-sided-pet-travel-carrier-with
B0H29H6Z3V,"Cat Toy, Kitty Cat Scratchers for Indoor Cats Magic Organ Foldable Cardboard Cat Scratcher Kitty Toy Interactive Relieve Boredom and Exercise Brown",Scratchers,39.99,https://m.media-amazon.com/images/I/719PC3z3stL._AC_SL1500_.jpg,https://www.amazon.com/dp/B0H29H6Z3V?tag=captaincatnip-20,"Versatile and Fun: Kitty Cat Toy features a foldable “accordion” structure that changes shape under your cat's touch, instantly sparking curiosity and playfulness—they'll go wild! Connect two cat scratchers together for extra size! Easily foldable for space-saving storage when not in use.|Durable Scratch-Resistant Magnetic Upgrade:Cardboard Cat scratching board Crafted from high-density thick corrugated cardboard, it mimics the natural texture of tree bark with a honeycomb structure that's tightly woven and highly wear-resistant. Crucially, cat scratcher uses safe, non-toxic materials and a magnetic design to protect your cat's health without harming their claws.|Ignite Your Cat's Curiosity: The modern cat scratcher built-in jingle ball is irresistible to kittens. They'll instantly drop their aloof act and reveal their playful, mischievous side, entertaining themselves for hours on end.|Solve Your Worries: More than just a cat toys interactive, interactive it's your cat's personal “gym.” Encouraging running and stretching during play effectively combats obesity and laziness while aiding digestion. Simultaneously satisfies their natural scratching instincts, protecting sofas and curtains to keep your home pristine.|Heartwarming Companionship: Through engaging interactive play, kitten toys bridges the emotional connection between you and your cat, deepening your bond. It's not just a thoughtful gift for your feline friend—it's a source of laughter and warmth for the whole family.","Cat Toy, Kitty Cat Scratchers for Indoor Cats Magic Organ Foldable Cardboard Cat Scratcher Kitty Toy Interactive Relieve Boredom and Exercise Brown",cat-toy-kitty-cat-scratchers-for-indoor-cats-magic-organ-foldable-cardboard-cat
B0GX51HVWF,"4-Way Indoor Cat Tunnel Bed with Top Peek Hole, 2-in-1 Collapsible Hideout with Removable Washable Mat, Interactive Play Tunnel for Cats, Kittens, Rabbits, Ferrets & Small Pets",Toys,39.99,https://m.media-amazon.com/images/I/717xRKIUBUL._AC_SL1500_.jpg,https://www.amazon.com/dp/B0GX51HVWF?tag=captaincatnip-20,"Unique 4-Way Tunnel with Central Peek Hole: Our 4-way tunnel with a top opening creates a multi-path playground. Cats love darting through tunnels and popping out the peek hole, satisfying their natural hunting and hiding instincts to reduce boredom.|2-in-1 Play Tunnel & Cozy Hideout Bed: Combines an interactive tunnel system with a soft, removable mat. Your pet can play and nap in one spot, perfect for timid cats seeking a safe haven or active kittens looking for fun.|Sturdy, Durable Construction for Daily Use: Supported by a flexible steel wire frame to hold its shape without collapsing. Made of scratch-resistant, pet-safe fabric that stands up to daily play by cats, rabbits, and other small pets.|Easy-Clean, Machine-Washable Design: Convenient zippers let you quickly remove the tunnel and mat. Both parts are fully machine-washable to eliminate odors, stains, and pet hair, keeping your pet’s space fresh with minimal effort.|Large Size for Multiple Small Pets: Mat diameter: 33.5” (85cm), tunnel opening: 7.9” (20cm), peek hole: 7.1” (18cm). Fits cats, kittens, rabbits, ferrets, and other small pets, ideal for interactive bonding with treats or toys.","Unique 4-Way Tunnel with Central Peek Hole: Our 4-way tunnel with a top opening creates a multi-path playground. Cats love darting through tunnels and popping out the peek hole, satisfying their natural hunting and hiding instincts to reduce boredom. 2-in-1 Play Tunnel & Cozy Hideout Bed: Combines an interactive tunnel system with a soft, removable mat. Your pet can play and nap in one spot, perfect for timid cats seeking a safe haven or active kittens looking for fun.",4-way-indoor-cat-tunnel-bed-with-top-peek-hole-2-in-1-collapsible-hideout-with-r
B08MC9VXZ6,"12 Pack Reflective-Breakaway Cat Collars with Bells,Safety Buckle Kitten Collar, with Name Tag, Adjustable,Ideal for Girl Cats Male Cats,Pet Supplies,Stuff,Accessories(12 Colors & 2 ID Tags)",Collars,8.97,https://m.media-amazon.com/images/I/81N7vE+S8SL._AC_UL320_.jpg,https://www.amazon.com/dp/B08MC9VXZ6?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"12 Pack Reflective-Breakaway Cat Collars with Bells,Safety Buckle Kitten Collar, with Name Tag, Adjustable,Ideal for Girl Cats Male Cats,Pet Supplies,Stuff,Accessories(12 Colors & 2 ID Tags) — a top-rated collars pick for cat parents. Order on Amazon with fast shipping.",12-pack-reflective-breakaway-cat-collars-with-bells-safety-buckle-kitten-collar
B07KPRTSMT,Meowijuana Premium Catnip Spray - 3 oz. | High Potency Formula | Natural Formula for Pet Owners & Multi-Cat Households | Enhance Playtime & Relaxation | Perfect for New Cat Owners,Catnip,9.99,https://m.media-amazon.com/images/I/61O9cTuBkfL._AC_SL1500_.jpg,https://www.amazon.com/dp/B07KPRTSMT?tag=captaincatnip-20,"HIGH POTENCY CATNIP SPRAY FOR CATS - Meowijuana Catnip Spray is crafted from premium catnip oil, distilled from organic catnip buds for maximum strength. A quick spritz instantly transforms toys, beds, or scratchers into irresistible fun zones - perfect for reigniting your cat’s interest and playfulness.|CATNIP OIL IN EASY SPRAY FORMAT - Made with distilled water and pure catnip oil, this spray is a clean, mess-free way to refresh your cat’s environment. Use it on toys, cat trees, or bedding to enhance sensory stimulation and support healthy, active play throughout the day.|REDIRECTS SCRATCHING AND SUPPORTS TRAINING - If your cat’s scratching the wrong surfaces, this catnip spray is your new secret weapon. Spray it on a designated scratcher or toy to redirect behavior, making it more attractive than your furniture. Great for training and new cat introductions.|ENCOURAGE PLAY, REDUCE BOREDOM - This catnip spray stimulates natural feline instincts like pouncing, rolling, and rubbing—perfect for keeping indoor cats engaged. Whether your kitty is young or senior, this spray encourages movement, mental stimulation, and stress relief.|FELINE FRIENDLY - Meowijuana Catnip Spray contains no additives or harmful ingredients - just pure, natural fun. It’s non-addictive and safe for cats of all ages - although we suggest waiting until 1 year old because not all kittens will react. Use every other day for best results. Always supervise your cat during play and store in a cool, dry place.","HIGH POTENCY CATNIP SPRAY FOR CATS - Meowijuana Catnip Spray is crafted from premium catnip oil, distilled from organic catnip buds for maximum strength. A quick spritz instantly transforms toys, beds, or scratchers into irresistible fun zones - perfect for reigniting your cat’s interest and playfulness. CATNIP OIL IN EASY SPRAY FORMAT - Made with distilled water and pure catnip oil, this spray is a clean, mess-free way to refresh your cat’s environment. Use it on toys, cat trees, or bedding to enhance sensory stimulation and support healthy, active play throughout the day.",meowijuana-premium-catnip-spray-3-oz-high-potency-formula-natural-formula-for-pe
B0FHJ1R5SB,Potaroma Cat Nail Clipper with Adjustable 3-Size Trimming Hole & Hidden Nail File | Safe Toenail Trimmer for Kittens & Indoor Cats | Anti-Splash Claw Cutter for Grooming (Blue),Grooming,8.98,https://m.media-amazon.com/images/I/71EDzDiIwWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FHJ1R5SB?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,Potaroma Cat Nail Clipper with Adjustable 3-Size Trimming Hole & Hidden Nail File | Safe Toenail Trimmer for Kittens & Indoor Cats | Anti-Splash Claw Cutter for Grooming (Blue) — a top-rated grooming pick for cat parents. Order on Amazon with fast shipping.,potaroma-cat-nail-clipper-with-adjustable-3-size-trimming-hole-hidden-nail-file
B09WCY6Q9N,"AMOSIJOY Cordless Cat Window Perch, Cat Hammock for Wall with 4 Suction Cups, Anchor&Screw for Two Ways of Installation, Solid Metal Frame and Reversible Cover, Foldable Cat Beds for Indoor Cats",Furniture,18.99,https://m.media-amazon.com/images/I/71R8faysZZL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WCY6Q9N?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"AMOSIJOY Cordless Cat Window Perch, Cat Hammock for Wall with 4 Suction Cups, Anchor&Screw for Two Ways of Installation, Solid Metal Frame and Reversible Cover, Foldable Cat Beds for Indoor Cats — a top-rated furniture pick for cat parents. Order on Amazon with fast shipping.",amosijoy-cordless-cat-window-perch-cat-hammock-for-wall-with-4-suction-cups-anch
B0D4LZCB5V,"Globlazer Corner Cat Tree for Large Cats, 66inch Tall Curved Series Large Cat Tower for Multiple Indoor Cats with 6 Scratching Posts, 2 Spacious Cat Condos, Hammock, Hanging Basket, C66, Beige",Trees,115.99,https://m.media-amazon.com/images/I/81U9NhfOygL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D4LZCB5V?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Globlazer Corner Cat Tree for Large Cats, 66inch Tall Curved Series Large Cat Tower for Multiple Indoor Cats with 6 Scratching Posts, 2 Spacious Cat Condos, Hammock, Hanging Basket, C66, Beige — a top-rated trees pick for cat parents. Order on Amazon with fast shipping.",globlazer-corner-cat-tree-for-large-cats-66inch-tall-curved-series-large-cat-tow
B07N9NC49F,Advantage II Small Cat Vet-Recommended Flea Treatment & Prevention | Cats 5-9 lbs. | 1-Month Supply,Health,19.97,https://m.media-amazon.com/images/I/71p8JeAVhAL._AC_UL320_.jpg,https://www.amazon.com/dp/B07N9NC49F?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,Advantage II Small Cat Vet-Recommended Flea Treatment & Prevention | Cats 5-9 lbs. | 1-Month Supply — a top-rated health pick for cat parents. Order on Amazon with fast shipping.,advantage-ii-small-cat-vet-recommended-flea-treatment-prevention-cats-5-9-lbs-1
B0D31WFB49,"Bedsure ComfyFleece Cat Couch for Pets - Fluffy Cat Sofa with Premium Soft Corduroy Fleece, Fluffy Pet Couch Bed with Removable Washable Cover, Supportive Pet Chair for Indoor Cats, 24inch, Warm Grey",Beds,48.99,https://m.media-amazon.com/images/I/81XEo5NQIzL._AC_SL1500_.jpg,https://www.amazon.com/dp/B0D31WFB49?tag=captaincatnip-20,"Supportive & Secure Design: Featured on Good Day New York, this three-sided pet couch features supportive higher sides that help anxious pets feel secure. The high backrest creates a comforting ""nest-like"" feeling, providing optimal head and neck support for both cats and dogs to relax fully.|Balanced Fluffy Comfort: Experience balanced comfort with our unique 2:1 mix of chopped foam and polyester fiber filling. This ensures the fuzzy cat bed remains fluffy and highly supportive without flattening over time. It's the perfect cat couch for pets of various sizes to enjoy restful naps.|Cozy Warmth& Stylish Home Decor :Made with super soft faux fur material, this cozy pet couch provides luxurious warmth for autumn and winter. Beyond a simple bed, its design seamlessly blends with your indoor furniture. It makes a beautiful gift for pet lovers and their furry friends.|Non-Slip Safety: Designed with an anti-slip bottom, this pet couch ensures your pet's safety and stability, preventing unwanted movement and providing a secure resting space for your furry companion.|Easy Maintenance: The Bedsure pet couch comes with an easy-to-remove cover, making deep cleaning a breeze. Simply machine wash and tumble dry to keep the bed fresh and hygienic for your pet.","Supportive & Secure Design: Featured on Good Day New York, this three-sided pet couch features supportive higher sides that help anxious pets feel secure. The high backrest creates a comforting ""nest-like"" feeling, providing optimal head and neck support for both cats and dogs to relax fully. Balanced Fluffy Comfort: Experience balanced comfort with our unique 2:1 mix of chopped foam and polyester fiber filling. This ensures the fuzzy cat bed remains fluffy and highly supportive without flattening over time. It's the perfect cat couch for pets of various sizes to enjoy restful naps.",bedsure-comfyfleece-cat-couch-for-pets-fluffy-cat-sofa-with-premium-soft-corduro
B07KYLF5S8,"Purina Tidy Cats LightWeight With Glade Clear Springs Multi-Cat, Clumping, Low Dust, Scented Cat litter - 17 lb. Box",Litter,,https://m.media-amazon.com/images/I/71EUzZqIsfL._AC_UL320_.jpg,https://www.amazon.com/dp/B07KYLF5S8?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Purina Tidy Cats LightWeight With Glade Clear Springs Multi-Cat, Clumping, Low Dust, Scented Cat litter - 17 lb. Box — a top-rated litter pick for cat parents. Order on Amazon with fast shipping.",purina-tidy-cats-lightweight-with-glade-clear-springs-multi-cat-clumping-low-dus
B09S6SPLXX,"Blue Buffalo Baby Blue Natural Kitten Wet Cat Food, Healthy Growth Formula with DHA, Chicken Recipe Multi-Pack, 3-oz. Cans (6 Count)",Food,7.25,https://m.media-amazon.com/images/I/71mV6zOzKoL._AC_UL320_.jpg,https://www.amazon.com/dp/B09S6SPLXX?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Blue Buffalo Baby Blue Natural Kitten Wet Cat Food, Healthy Growth Formula with DHA, Chicken Recipe Multi-Pack, 3-oz. Cans (6 Count) — a top-rated food pick for cat parents. Order on Amazon with fast shipping.",blue-buffalo-baby-blue-natural-kitten-wet-cat-food-healthy-growth-formula-with-d
B09K7ZJPHH,"Temptations Cat Treats Classic Crunchy and Soft Cat Treats Variety Pack, 6.3 oz. Pouches (Pack of 4)",Treats,16.91,https://m.media-amazon.com/images/I/71YPvI2ak5L._AC_UL320_.jpg,https://www.amazon.com/dp/B09K7ZJPHH?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Temptations Cat Treats Classic Crunchy and Soft Cat Treats Variety Pack, 6.3 oz. Pouches (Pack of 4) — a top-rated treats pick for cat parents. Order on Amazon with fast shipping.",temptations-cat-treats-classic-crunchy-and-soft-cat-treats-variety-pack-6-3-oz-p
B0BR5VST5N,"IMIPAW Automatic Cat Feeders, Timed Cat Dry Food Dispenser with Desiccant Bag, Dual Power Supply, Programmable Portion Size, 6 Meals, 20 Portions Per Day, Auto Pet Feeder for Cats and Small Dog, White",Feeders,30.99,https://m.media-amazon.com/images/I/61y+WIPgvCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BR5VST5N?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"IMIPAW Automatic Cat Feeders, Timed Cat Dry Food Dispenser with Desiccant Bag, Dual Power Supply, Programmable Portion Size, 6 Meals, 20 Portions Per Day, Auto Pet Feeder for Cats and Small Dog, White — a top-rated feeders pick for cat parents. Order on Amazon with fast shipping.",imipaw-automatic-cat-feeders-timed-cat-dry-food-dispenser-with-desiccant-bag-dua
B0GWQK1QNT,"Dog Carrier Tote Bag, Foldable Soft Sided Breathable Mesh Lightweight Travel Handbag with Padded Handles, Lace Decor Portable Pet Purse for Small Puppy Kitten Cat Up to 15 Lbs (Blue)",Carriers,39.76,https://m.media-amazon.com/images/I/71GGwg-WZ-L._AC_UL320_.jpg,https://www.amazon.com/dp/B0GWQK1QNT?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Dog Carrier Tote Bag, Foldable Soft Sided Breathable Mesh Lightweight Travel Handbag with Padded Handles, Lace Decor Portable Pet Purse for Small Puppy Kitten Cat Up to 15 Lbs (Blue) — a top-rated carriers pick for cat parents. Order on Amazon with fast shipping.",dog-carrier-tote-bag-foldable-soft-sided-breathable-mesh-lightweight-travel-hand
B0BZP37BPM,"8 Packs in 1 Cat Scratch Pad, Cat Scratcher Cardboard,Reversible,Durable Recyclable Cardboard, Premium Scratch, Suitable for Cats to Rest, Grind Claws and Play",Scratchers,21.99,https://m.media-amazon.com/images/I/71St1CMjqjL._AC_SL1500_.jpg,https://www.amazon.com/dp/B0BZP37BPM?tag=captaincatnip-20,"Best size scratcher product. Size:16.8 x 8.5 x 1 inches|Premium Material:Made by 100% eco-friendly recycled corrugated cardboard with non-toxic gluecontains and no harmful materials.Perfectly healthy for your adorable cats.|Reversible For 2x Use: Build with a two-sided scratching pad,Higher density harden corrugated cardboard.Different touching experience makes cat scratching pad irresistible for the cats. More importantly with this design, it is 50% more durable than the normal ones.Reversible feature makes the scratching life last longer than most others.|Great Value---The Scratcher Box is durable and 8 pieces Cat Scratching Pads are flipable use for better value|A must-have cat scratcher to train your furry friend away from sofa, carpet and any other furniture",Best size scratcher product. Size:16.8 x 8.5 x 1 inches Premium Material:Made by 100% eco-friendly recycled corrugated cardboard with non-toxic gluecontains and no harmful materials.Perfectly healthy for your adorable cats.,8-packs-in-1-cat-scratch-pad-cat-scratcher-cardboard-reversible-durable-recyclab
B07V3NTRB2,"Kitty City Cat Tunnel, Cat Bed, Tunnel, Cat and Kitty Toys",Toys,15.99,https://m.media-amazon.com/images/I/81Ce9XoTFhL._AC_SL1500_.jpg,https://www.amazon.com/dp/B07V3NTRB2?tag=captaincatnip-20,"Size: 44. 5"" L x 40"" W x 11"" Dia. H|Pop open tunnel is perfect for hiding and pouncing|Biggest size Tunnel in the market. Stays up and sturdy.|Connects to other accessories for a bigger play area|Great for multiple cats to play, peak, trace, hide, rest.","If you have any questions about our cat products, our customer service department would be glad to help you. Kitty City customer service can be contacted at: info@sportpet Kitty City products encourage your cat to have an active lifestyle and promote exercise, covering all areas of your cat’s needs, pouncing, playing, scratching, jumping, climbing and hiding to name a few! You will love watching your cat on their amazing new toy. Let your cat be a cat! Warning: This is a cat toy, not a children toy. If any time your cat damages this item, or any portion of this item becomes damages, remove the",kitty-city-cat-tunnel-cat-bed-tunnel-cat-and-kitty-toys
B0B5RX3KXY,"Airtag Cat Collar Breakaway, Reflective Kitten Collar with Apple Air Tag Holder and Bell for Girl Boy Cats, 0.4 Inches in Width and Lightweight(Black)",Collars,7.12,https://m.media-amazon.com/images/I/61TleE-QjYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B5RX3KXY?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Airtag Cat Collar Breakaway, Reflective Kitten Collar with Apple Air Tag Holder and Bell for Girl Boy Cats, 0.4 Inches in Width and Lightweight(Black) — a top-rated collars pick for cat parents. Order on Amazon with fast shipping.",airtag-cat-collar-breakaway-reflective-kitten-collar-with-apple-air-tag-holder-a
B0CSSGMJQQ,"Nature’s Miracle Advanced Catnip Training Spray with Real Catnip Oil Attracts Cats and Encourages Positive Behavior, 8 Ounces",Catnip,8.67,https://m.media-amazon.com/images/I/61C106z9cSL._AC_SL1500_.jpg,https://www.amazon.com/dp/B0CSSGMJQQ?tag=captaincatnip-20,"CATNIP TRAINING SPRAY: The catnip cats love without messy leaves or debris|FORMULATED WITH REAL CATNIP OIL: Enriched with 100% plant-based catnip oil|FOR INDOOR TRAINING: Helps encourage playful energy & positive behaviors|ATTRACTS CATS: This spray attracts cats to a new toy, new bed, new scratch locations & more|SAFE TO USE AROUND PETS & HOME: When used and stored as directed","Nature’s Miracle® Catnip Training Spray gives pet parents the catnip cats love without messy leaves or debris. Enriched with 100% plant-based catnip oil, this spray attracts cats to a new toy, new bed, new scratch locations and more! Apply this formula to scratching posts, toys or anything you want your cat to be excited about. For indoor training purposes only, this spray helps encourage playful energy and positive behaviors.* Avoid messy catnip debris by simply spraying on toys and other cat-friendly items. Not intended to be sprayed directly on cat, and not for use on food. This product is ",natures-miracle-advanced-catnip-training-spray-with-real-catnip-oil-attracts-cat
B07Q34D62F,"gonicc Professional Pet Nail Clippers and Trimmer - Best for Cats, Small Dogs and Any Small Pets. Sharp Angled Blade Pet Nail Trimmer Scissors.",Grooming,12.99,https://m.media-amazon.com/images/I/71wGGhjxKjL._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q34D62F?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"gonicc Professional Pet Nail Clippers and Trimmer - Best for Cats, Small Dogs and Any Small Pets. Sharp Angled Blade Pet Nail Trimmer Scissors. — a top-rated grooming pick for cat parents. Order on Amazon with fast shipping.",gonicc-professional-pet-nail-clippers-and-trimmer-best-for-cats-small-dogs-and-a
B09WDDGP2V,"AMOSIJOY Cordless Cat Window Perch, Cat Hammock for Wall with 4 Suction Cups, Solid Metal Frame and Reversible Cover, Foldable Cat Beds for Indoor Cats",Furniture,19.99,https://m.media-amazon.com/images/I/71gvccdY6GL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WDDGP2V?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"AMOSIJOY Cordless Cat Window Perch, Cat Hammock for Wall with 4 Suction Cups, Solid Metal Frame and Reversible Cover, Foldable Cat Beds for Indoor Cats — a top-rated furniture pick for cat parents. Order on Amazon with fast shipping.",amosijoy-cordless-cat-window-perch-cat-hammock-for-wall-with-4-suction-cups-soli
B0DK19KNC2,"Globlazer Corner Cat Tree, 51in Curved Series Modern Cat Tower for Indoor Cats with Hammock, 7 Sisal Scratching Posts, Large Fan-Shaped Platform for Large Cats, Cat Condo & Hanging Basket, C51, Beige​",Trees,84.00,https://m.media-amazon.com/images/I/71cqPfR8bbL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DK19KNC2?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Globlazer Corner Cat Tree, 51in Curved Series Modern Cat Tower for Indoor Cats with Hammock, 7 Sisal Scratching Posts, Large Fan-Shaped Platform for Large Cats, Cat Condo & Hanging Basket, C51, Beige​ — a top-rated trees pick for cat parents. Order on Amazon with fast shipping.",globlazer-corner-cat-tree-51in-curved-series-modern-cat-tower-for-indoor-cats-wi
